,Unnamed: 0,user,tweet,stem,label,tokenizing
1745,1745,sikojiddan,ciss bangðŸ˜³ðŸ“¸,ciss bang,0,"['ciss', 'bang']"
1746,1746,bapaknyalah01,@drafissprotzy kok turðŸ˜´ðŸ˜´ðŸ˜´ðŸ˜´,tur,0,"['kok', 'tur']"
1747,1747,devasurya66,@pipochristiano obat baru,obat,0,"['obat', 'baru']"
1748,1748,gameburik7426,kok gk di lanjut,gk,0,"['kok', 'gk', 'di', 'lanjut']"
1749,1749,yahyahisyam,mau ngapai- ðŸ˜´ðŸ˜´,ngapai,0,"['mau', 'ngapai']"
1750,1750,aorisiburiansimatupang,ðŸ˜‚ðŸ˜‚loh kok turu ðŸ˜‚,loh turu,0,"['loh', 'kok', 'turu']"
1751,1751,afaiyahh23,bangðŸ¤¨ðŸ¤¨ðŸ¤¨,bang,0,['bang']
1752,1752,agungydhs,dokter tier s,dokter tier s,0,"['dokter', 'tier', 's']"
1753,1753,0nly.dikaa,dokter tier s ðŸ˜´ðŸ˜´,dokter tier s,0,"['dokter', 'tier', 's']"
1754,1754,gender_uwu_,dokter tier s,dokter tier s,0,"['dokter', 'tier', 's']"
1755,1755,muhammadridhaali,jir ketawa dokternya wkkw,jir ketawa dokter wkkw,0,"['jir', 'ketawa', 'dokternya', 'wkkw']"
1756,1756,restupratama53467,lagu discolen,lagu discolen,1,"['lagu', 'discolen']"
1757,1757,gelic.ch,cobak lagu uni Soviet ussr,cobak lagu uni soviet ussr,1,"['cobak', 'lagu', 'uni', 'soviet', 'ussr']"
1758,1758,dimningrat,Admin memiliki humor yang bag- ðŸ˜´ðŸ˜´ðŸ˜´,admin milik humor bag,0,"['admin', 'memiliki', 'humor', 'yang', 'bag']"
1759,1759,syahidamin756,janji dokter nya gak ketawaðŸ—¿,janji dokter ketawa,1,"['janji', 'dokter', 'nya', 'gak', 'ketawa']"
1760,1760,luthfan1237,selanjutnya prot2ðŸ˜‚,prot,0,"['selanjutnya', 'prot']"
1761,1761,damarrrizky,untung gk tidur selamanya,untung gk tidur,1,"['untung', 'gk', 'tidur', 'selamanya']"
1762,1762,muhammadafif339,Kameramen Nya Hebat Ga tidðŸ˜´,kameramen hebat ga tid,1,"['kameramen', 'nya', 'hebat', 'ga', 'tid']"
1763,1763,akbarfirman1150,otak ku menolak untuk positif ðŸ—¿,otak ku tolak positif,1,"['otak', 'ku', 'menolak', 'untuk', 'positif']"
1764,1764,sakaimarakai,"Coba kasih denger Rick roll, apa yg terjadi?? ðŸ‘€",coba kasih denger rick roll,0,"['coba', 'kasih', 'denger', 'rick', 'roll', 'apa', 'yg', 'terjadi']"
1765,1765,natta1.4,trick kabur waktu mau di suntik,trick kabur suntik,-1,"['trick', 'kabur', 'waktu', 'mau', 'di', 'suntik']"
1766,1766,nfzavier,harusnya Make Kacamata Anti TuruðŸ˜Ž,make kacamata anti turu,0,"['harusnya', 'make', 'kacamata', 'anti', 'turu']"
1767,1767,ibrahims165,cis dokðŸ¤¨ðŸ“¸,cis dok,0,"['cis', 'dok']"
1768,1768,klinikdrnas_sepatan,bawa kamera buat apðŸ˜´,bawa kamera ap,0,"['bawa', 'kamera', 'buat', 'ap']"
1769,1769,creaplight,astagah dok saya lagi bawak moðŸ˜´ðŸ˜´,astagah dok bawak mo,0,"['astagah', 'dok', 'saya', 'lagi', 'bawak', 'mo']"
1770,1770,yuddhaapratama,ril kh dok?,ril kh dok,0,"['ril', 'kh', 'dok']"
1771,1771,callmef1dzz,klinik sati-ðŸ˜´ðŸ˜´ðŸ˜´ðŸ˜´ðŸ˜´ðŸ˜´,klinik sat,0,"['klinik', 'sati']"
1772,1772,rinloveyou2xt,malah tu-ðŸ˜´ðŸ˜´ðŸ˜´,,0,"['malah', 'tu']"
1773,1773,fzngtg_,dok kan aku sering sakit perut terus obatnya ap-ðŸ˜´ðŸ˜ª,dok sakit perut obat ap,-1,"['dok', 'kan', 'aku', 'sering', 'sakit', 'perut', 'terus', 'obatnya', 'ap']"
1774,1774,zan.pkto,Why turu,why turu,0,"['why', 'turu']"
1775,1775,heyzo.xd25,dok dok pindah kedaung dok ðŸ˜‚,dok dok pindah kedaung dok,0,"['dok', 'dok', 'pindah', 'kedaung', 'dok']"
1776,1776,vinsss_88,habis tu di apain bg?ðŸ¤¨,habis apain bg,0,"['habis', 'tu', 'di', 'apain', 'bg']"
1777,1777,reno_ant,sapa aku dok-ðŸ˜´,sapa dok,0,"['sapa', 'aku', 'dok']"
1778,1778,funipunyasaya,kenyang emoteðŸ˜´,kenyang emote,0,"['kenyang', 'emote']"
1779,1779,ilhamylnhrtnt,bro?ðŸ¤¨ðŸ¤¨ðŸ“¸,bro,0,['bro']
1780,1780,dntstra,klinik turu ðŸ˜´ðŸ˜´,klinik turu,0,"['klinik', 'turu']"
1781,1781,gksukaanime_,SusðŸ¤¨,sus,0,['sus']
1782,1782,melon_playgroundmelonoid,pasti vir-ðŸ˜´ðŸ˜´ðŸ˜´ðŸ˜´ðŸ˜ªðŸ˜ªðŸ˜´ðŸ˜ªðŸ˜´ðŸ˜´ðŸ˜´ðŸ˜´,vir,0,"['pasti', 'vir']"
1783,1783,felix.tatsumi,@ekimay30 turu,turu,0,['turu']
1784,1784,ivhalllky,broðŸ¤¨,bro,0,['bro']
1785,1785,daffaaunaka0,ref- ðŸ˜´,ref,0,['ref']
1786,1786,pekir,@sai_akutoxd turu,turu,0,['turu']
1787,1787,lemonturu6,Sus,sus,0,['sus']
1788,1788,marvel_edzt,klinik satirðŸ˜…â˜,klinik satir,-1,"['klinik', 'satir']"
1789,1789,fajri.303,dok saya mau nany-ðŸ˜´,dok nany,0,"['dok', 'saya', 'mau', 'nany']"
1790,1790,beliauinikocakgeming1,klinik psatirðŸ‘†ðŸ‘†ðŸ‘†,klinik psatir,0,"['klinik', 'psatir']"
1791,1791,ulqiorra_perjuangan,step ke dua anda harus membuðŸ˜´ðŸ˜ª,step membu,0,"['step', 'ke', 'dua', 'anda', 'harus', 'membu']"
1792,1792,only_verliezz,wake up misðŸ˜‚,wake up mis,0,"['wake', 'up', 'mis']"
1793,1793,yourfav_sadboi,trend ap-ðŸ˜´ðŸ˜´ðŸ˜´,trend ap,0,"['trend', 'ap']"
1794,1794,ija.a.a,afkh rill?,afkh rill,0,"['afkh', 'rill']"
1795,1795,dahlahmopensi,"turu dok -,-",turu dok,0,"['turu', 'dok']"
1796,1796,rawwasabii,tier sðŸ¤ðŸ¼,tier s,0,"['tier', 's']"
1797,1797,wawa.wisnu,Dok mau beroâ€¦ðŸ˜´,dok bero,0,"['dok', 'mau', 'bero']"
1798,1798,maybeions,tier s,tier s,0,"['tier', 's']"
1799,1799,lezen_gaming,hmm ðŸ—¿,hmm,0,['hmm']
1800,1800,user4980086297851,kok tuðŸ˜´ðŸ˜´,,0,"['kok', 'tu']"
1801,1801,apadongwoi,dok di apain tuh dokðŸ¤¨,dok apain tuh dok,0,"['dok', 'di', 'apain', 'tuh', 'dok']"
1802,1802,fahri_edit20,dah la-ðŸ˜´ðŸ˜´ðŸ˜´ðŸ˜´ðŸ˜´ðŸ˜´ðŸ˜´,dah la,0,"['dah', 'la']"
1803,1803,russ1an.gang,klinik satir ðŸ˜…ðŸ‘†,klinik satir,-1,"['klinik', 'satir']"
1804,1804,userrr251225,dokðŸ˜´ðŸ˜ª,dok,0,['dok']
1805,1805,adiilhamhafidz,dok saya mau ber-ðŸ˜´ðŸ˜´ðŸ˜´ðŸ˜ª,dok ber,0,"['dok', 'saya', 'mau', 'ber']"
1806,1806,christianwinata2,hmm...,hmm,0,['hmm']
1807,1807,rycasiu,tu-ðŸ˜´,,0,['tu']
1808,1808,genoo75,dah la-ðŸ˜´ðŸ˜´ðŸ˜´ðŸ˜´ðŸ˜´ðŸ˜´,dah la,0,"['dah', 'la']"
1809,1809,hhhhqokqkpucuk,Lah doktor ny ktwa ji-ðŸ˜´ðŸ˜´ðŸ˜´ðŸ˜´ðŸ˜´ðŸ˜´ðŸ˜´,doktor ny ktwa ji,0,"['lah', 'doktor', 'ny', 'ktwa', 'ji']"
1810,1810,nanioyen,lagu apa it-ðŸ˜´ðŸ˜´,lagu,1,"['lagu', 'apa', 'it']"
1811,1811,farizmuannaf7,klinik memðŸ˜´,klinik mem,0,"['klinik', 'mem']"
1812,1812,naufaleshan,penyakit apa ini dok?,sakit dok,-1,"['penyakit', 'apa', 'ini', 'dok']"
1813,1813,licocy,@iyzzath turu,turu,0,['turu']
1814,1814,hi23twentythree_,dok-ðŸ˜´ðŸ˜´ðŸ˜´,dok,0,['dok']
1815,1815,halloriz_,HmmmðŸ˜,hmmm,0,['hmmm']
1816,1816,chad_20030,@last_star1807 janji ga kðŸ˜…ðŸ˜´ðŸ˜ª,janji ga k,1,"['janji', 'ga', 'k']"
1817,1817,yees_s1r,suðŸ˜´,su,0,['su']
1818,1818,vlamio77,ko pada tu-ðŸ˜ªðŸ˜ª,ko,0,"['ko', 'pada', 'tu']"
1819,1819,gana999900000383828,kenapa bnðŸ˜´,bn,0,"['kenapa', 'bn']"
1820,1820,ajam_kemren,@rinula_fine1 look this,look this,0,"['look', 'this']"
1821,1821,cryviera,malah turu beliau ðŸ˜´,turu beliau,0,"['malah', 'turu', 'beliau']"
1822,1822,rizxalslebew,gimana nonton vid ini kalau gw sering turu,gimana nonton vid turu,0,"['gimana', 'nonton', 'vid', 'ini', 'kalau', 'gw', 'sering', 'turu']"
1823,1823,eatkrabs,Dok Aku Susah Tid-ðŸ˜´,dok susah tid,-1,"['dok', 'aku', 'susah', 'tid']"
1824,1824,vanz.xz,lah kok bis... ðŸ˜´ðŸ˜´,bis,0,"['lah', 'kok', 'bis']"
1825,1825,duta_turu8,gw selalu ad di sound ini mampir sini pasukan tu-ðŸ˜´ðŸ˜´ðŸ˜´,ad sound mampir pasu,0,"['gw', 'selalu', 'ad', 'di', 'sound', 'ini', 'mampir', 'sini', 'pasukan', 'tu']"
1826,1826,nashiruddinn_,@.paimint @uniqenine wah enak e judul e opo iki? ðŸ˜‚,paimint enak e judul e opo iki,1,"['paimint', 'wah', 'enak', 'e', 'judul', 'e', 'opo', 'iki']"
1827,1827,klinikdrnas_sepatan,undertðŸ˜´,undert,0,['undert']
1828,1828,hamba.allah4510,lagi tidur abis itu di apain banhðŸ¤¨ðŸ“¸ðŸ§,tidur abis apain banh,0,"['lagi', 'tidur', 'abis', 'itu', 'di', 'apain', 'banh']"
1829,1829,nisaa_cans13,kejengÂ²ðŸ—¿ðŸ‘,jeng,0,['kejeng']
1830,1830,alulgejet,abis Vidio nya selesai auto di kasur pasien dan kasur nya patah,abis vidio selesai auto kasur pasien kasur patah,0,"['abis', 'vidio', 'nya', 'selesai', 'auto', 'di', 'kasur', 'pasien', 'dan', 'kasur', 'nya', 'patah']"
1831,1831,dewa_1454,sebentar lagi di suntikðŸ—¿,sebentar suntik,0,"['sebentar', 'lagi', 'di', 'suntik']"
1832,1832,susahli111,udah vaksin 2 yah tur-ðŸ˜´ðŸ˜´ðŸ˜´ðŸ˜´ðŸ˜´,udah vaksin yah tur,0,"['udah', 'vaksin', 'yah', 'tur']"
1833,1833,shidouanime,dok tutor gk takut suntik,dok tutor gk takut suntik,-1,"['dok', 'tutor', 'gk', 'takut', 'suntik']"
1834,1834,mirmiruautumn,aduh jadi mau tur- ðŸ˜´ðŸ˜´ðŸ˜´ @nadiasannnn,aduh tur,0,"['aduh', 'jadi', 'mau', 'tur']"
1835,1835,halalramadhan19,mau diapain bang bawa ke kamar apa di sana ajaðŸ—¿,diapain bang bawa kamar aja,0,"['mau', 'diapain', 'bang', 'bawa', 'ke', 'kamar', 'apa', 'di', 'sana', 'aja']"
1836,1836,serangtimijobaubusuk,diapain tuh pas turuðŸ¤”,diapain tuh pas turu,0,"['diapain', 'tuh', 'pas', 'turu']"
1837,1837,jeffrey0165,gerak sedikit,gerak,0,"['gerak', 'sedikit']"
1838,1838,timfutabario,kok aga sus ya?,aga sus ya,0,"['kok', 'aga', 'sus', 'ya']"
1839,1839,vaku_siapa12345.tg,obat bius baruðŸ—¿ðŸ—¿,obat bius,0,"['obat', 'bius', 'baru']"
1840,1840,afox800,Eeebujugg... klinik pun ngikutin ni tren,eeebujugg klinik ngikutin ni tren,0,"['eeebujugg', 'klinik', 'pun', 'ngikutin', 'ni', 'tren']"
1841,1841,afox800,ampun direspon wkwkwk,ampun direspon wkwkwk,-1,"['ampun', 'direspon', 'wkwkwk']"
1842,1842,dfm_seelena,"Pasien yang di operasi nggak perlu di bius, cukup pakaikan headset atau semacamnya, dan putarkan lagu iniðŸ˜Ž",pasien operasi nggak bius pakai headset macam putar lagu,1,"['pasien', 'yang', 'di', 'operasi', 'nggak', 'perlu', 'di', 'bius', 'cukup', 'pakaikan', 'headset', 'atau', 'semacamnya', 'dan', 'putarkan', 'lagu', 'ini']"
1843,1843,naksbekj,habis turu di apakan lagiyah ðŸ¤”ðŸ¤¨ðŸ“·,habis turu apa lagiyah,0,"['habis', 'turu', 'di', 'apakan', 'lagiyah']"
1844,1844,boyuser23356,gass bang udah turu tuu,gass bang udah turu tuu,0,"['gass', 'bang', 'udah', 'turu', 'tuu']"
1845,1845,udh.gk.main.ngef.ngef,"suntik itu tidak sakit tau, kaya di gigit gigi buaya.",suntik sakit tau kaya gigit gigi buaya,0,"['suntik', 'itu', 'tidak', 'sakit', 'tau', 'kaya', 'di', 'gigit', 'gigi', 'buaya']"
1846,1846,fahrizafazri,BIUS OPERASI TERBARU,bius operasi baru,0,"['bius', 'operasi', 'terbaru']"
1847,1847,erenyeager.gemail.com0,lah doknya juga turu yaðŸ˜‚,dok turu ya,0,"['lah', 'doknya', 'juga', 'turu', 'ya']"
1848,1848,halaalcodm_,"virus"" wkwk",virus wkwk,-1,"['virus', 'wkwk']"
1849,1849,klinikdrnas_sepatan,virus tuðŸ˜´,virus,-1,"['virus', 'tu']"
1850,1850,radarmisterius,enaknya pas dokternya suntik orang disetel lagu gini gmn ya,enak pas dokter suntik orang setel lagu gin gmn ya,1,"['enaknya', 'pas', 'dokternya', 'suntik', 'orang', 'disetel', 'lagu', 'gini', 'gmn', 'ya']"
1851,1851,kiljhuj21,coba ke polisi bang,coba polisi bang,0,"['coba', 'ke', 'polisi', 'bang']"
1852,1852,simp4wili,coba bg play pas lagi pembedahan organ pasti pasien nya ikut turu,coba bg play pas bedah organ pasien turu,1,"['coba', 'bg', 'play', 'pas', 'lagi', 'pembedahan', 'organ', 'pasti', 'pasien', 'nya', 'ikut', 'turu']"
1853,1853,sidiayghilang,"obat bisu Ter ampuh untuk sat ini ,lagu itu kekny ðŸ˜…",obat bisu ter ampuh sat lagu kekny,1,"['obat', 'bisu', 'ter', 'ampuh', 'untuk', 'sat', 'ini', 'lagu', 'itu', 'kekny']"
1854,1854,nandagila35,bang ga garis 2 kan,bang ga garis,0,"['bang', 'ga', 'garis', 'kan']"
1855,1855,arriowy,DOKTERIN!!!,dokterin,0,['dokterin']
1856,1856,bebek.botak.tiktok,@_rassyaandito replek turu,replek turu,0,"['replek', 'turu']"
1857,1857,kelincisialan,@holysoupp apakah musiknya bisa dipake buat culik cindo,musik dipake culik cindo,0,"['apakah', 'musiknya', 'bisa', 'dipake', 'buat', 'culik', 'cindo']"
1858,1858,reev.ml,janji ga prot proðŸ˜ªðŸ˜´,janji ga prot pro,1,"['janji', 'ga', 'prot', 'pro']"
1859,1859,ultramanvic,ooo gw tau knp pada bkin kek gni soalnya emang setiap denger ni di vid luhtfi nguap gw anj.TIER S,ooo tau knp bkin gni emang denger ni vid luhtfi nguap anj tier s,0,"['ooo', 'gw', 'tau', 'knp', 'pada', 'bkin', 'kek', 'gni', 'soalnya', 'emang', 'setiap', 'denger', 'ni', 'di', 'vid', 'luhtfi', 'nguap', 'gw', 'anj', 'tier', 's']"
1860,1860,aiden_pearce56,napa fyp gw isi nya lagi undertale semua anji-- ðŸ˜ªðŸ˜ªðŸ˜ªðŸ˜´ðŸ˜´ðŸ˜´ðŸ˜´,napa fyp isi undertale anji,0,"['napa', 'fyp', 'gw', 'isi', 'nya', 'lagi', 'undertale', 'semua', 'anji']"
1861,1861,farras2456,"konteksnya apa, ga ngerti gw",konteks ga ngerti,0,"['konteksnya', 'apa', 'ga', 'ngerti', 'gw']"
1862,1862,haichil_,pake lagu nya waktu bedah dong ðŸ¥°,pake lagu bedah,1,"['pake', 'lagu', 'nya', 'waktu', 'bedah', 'dong']"
1863,1863,faqih_habibi0,"@availlablc temenin gua konten yok nanti, bikin kaya gini, lu rekam aja, tar gua jelasin di wa",temenin gua konten yok bikin kaya gin lu rekam aja tar gua jelasin wa,-1,"['temenin', 'gua', 'konten', 'yok', 'nanti', 'bikin', 'kaya', 'gini', 'lu', 'rekam', 'aja', 'tar', 'gua', 'jelasin', 'di', 'wa']"
1864,1864,pengenhd,bang datengin yang lagi jalankan oplerasi dongðŸ—¿,bang datengin jalan oplerasi,0,"['bang', 'datengin', 'yang', 'lagi', 'jalankan', 'oplerasi', 'dong']"
1865,1865,cometovapaa,mampir dong gais pengen nyoba fyp:(,mampir gais ken nyoba fyp,0,"['mampir', 'dong', 'gais', 'pengen', 'nyoba', 'fyp']"
1866,1866,panggilandylan,abis situ ngpain dokðŸ¤¨,abis situ ngpain dok,0,"['abis', 'situ', 'ngpain', 'dok']"
1867,1867,dapakejedotrtx,alah lagu bru doang gk bikin gw ti-ðŸ˜´ðŸ˜´,alah lagu bru doang gk bikin ti,1,"['alah', 'lagu', 'bru', 'doang', 'gk', 'bikin', 'gw', 'ti']"
1868,1868,zorosibutamap1,doketrnya turu tapi ketawa,doketrnya turu ketawa,0,"['doketrnya', 'turu', 'tapi', 'ketawa']"
1869,1869,fakhrel07,Ntar lagi operasi gw setel ya dok,ntar operasi setel ya dok,0,"['ntar', 'lagi', 'operasi', 'gw', 'setel', 'ya', 'dok']"
1870,1870,hirohito_24,sulit di positif thinking,sulit positif thinking,1,"['sulit', 'di', 'positif', 'thinking']"
1871,1871,lilpan1289,replek ngantukðŸ¥±ðŸ˜ªðŸ˜´,replek ngantuk,0,"['replek', 'ngantuk']"
1872,1872,dcbaxn,pengganti biusðŸ˜‚ðŸ˜‚,ganti bius,0,"['pengganti', 'bius']"
1873,1873,ampun_pondokk,janji gak nyatir,janji nyatir,1,"['janji', 'gak', 'nyatir']"
1874,1874,syams24_,janji ga prot prot,janji ga prot prot,1,"['janji', 'ga', 'prot', 'prot']"
1875,1875,losinginterest012,kok pada turðŸ˜´ðŸ˜´ðŸ˜´ðŸ˜´,tur,0,"['kok', 'pada', 'tur']"
1876,1876,doblehkiyowoo,bang cobain di ruang oprasi ðŸ˜´ðŸ˜´,bang cobain ruang oprasi,0,"['bang', 'cobain', 'di', 'ruang', 'oprasi']"
1877,1877,kolstak2,kok jadi kebayang pas oprasi stel lagu itu dokter Ny turu semua,bayang pas oprasi stel lagu dokter ny turu,1,"['kok', 'jadi', 'kebayang', 'pas', 'oprasi', 'stel', 'lagu', 'itu', 'dokter', 'ny', 'turu', 'semua']"
1878,1878,lance_slowhand18,pas blng tdur lngsunh ngengingisanðŸ¤£,pas blng tdur lngsunh ngengingisan,0,"['pas', 'blng', 'tdur', 'lngsunh', 'ngengingisan']"
1879,1879,jokesajg01,malah ketawa dockter nya,ketawa dockter,0,"['malah', 'ketawa', 'dockter', 'nya']"
1880,1880,farrsad12,knp sih dengan sound ini,knp sih sound,0,"['knp', 'sih', 'dengan', 'sound', 'ini']"
1881,1881,yanriyantakye,cba depn DPR bng,cba depn dpr bng,0,"['cba', 'depn', 'dpr', 'bng']"
1882,1882,iqbal_ar220,pasti habis nonton napðŸ˜´ðŸ˜´ðŸ˜´ðŸ˜´,habis nonton nap,0,"['pasti', 'habis', 'nonton', 'nap']"
1883,1883,zuymedy75,lu gabut dok,lu gabut dok,0,"['lu', 'gabut', 'dok']"
1884,1884,achmadelshaaraway,janji g prot prot,janji prot prot,1,"['janji', 'g', 'prot', 'prot']"
1885,1885,dengkulpocong,tawa lagiðŸ˜‚,tawa,0,"['tawa', 'lagi']"
1886,1886,mich_eelzxy,dokter ko tidur ju-,dokter ko tidur ju,0,"['dokter', 'ko', 'tidur', 'ju']"
1887,1887,generasigenz,kok tiduðŸ˜´,tidu,0,"['kok', 'tidu']"
1888,1888,iam.foxyy,mau di sapa boleh gak? ðŸ‘‹,sapa,0,"['mau', 'di', 'sapa', 'boleh', 'gak']"
1889,1889,klinikdrnas_sepatan,halðŸ˜´,,0,['hal']
1890,1890,zufardaifa082,BrahðŸ—¿ðŸ—¿,brah,0,['brah']
1891,1891,badil1432,ak-ðŸ˜´ðŸ˜´,ak,0,['ak']
1892,1892,chadsquidy,turðŸ˜´,tur,0,['tur']
1893,1893,fahmi5529,Dog Dog,dog dog,0,"['dog', 'dog']"
1894,1894,klinikdrnas_sepatan,dok doðŸ˜´,dok do,0,"['dok', 'do']"
1895,1895,tifaafit,dog dogâ˜ ï¸,dog dog,0,"['dog', 'dog']"
1896,1896,h._._._._._._.i,kalo mau disuntik lagu ini di putar auto pulang no suntikðŸ‘,kalo suntik lagu putar auto pulang no suntik,1,"['kalo', 'mau', 'disuntik', 'lagu', 'ini', 'di', 'putar', 'auto', 'pulang', 'no', 'suntik']"
1897,1897,pandelornzo,Doktor tier s,doktor tier s,0,"['doktor', 'tier', 's']"
1898,1898,nurilp123456,hacher ðŸ—¿,hacher,0,['hacher']
1899,1899,keananrey,Klinik tier s,klinik tier s,0,"['klinik', 'tier', 's']"
1900,1900,markojunior5,@riyow020 susðŸ¤¨ðŸ“¸,sus,0,['sus']
1901,1901,febriaann12,dokter tier s emng bed-ðŸ˜´ðŸ˜´ðŸ˜´ðŸ˜´ðŸ˜´ðŸ˜´ðŸ˜ªðŸ˜ªðŸ˜´ðŸ˜ªðŸ˜ª,dokter tier s emng bed,0,"['dokter', 'tier', 's', 'emng', 'bed']"
1902,1902,markojunior5,ðŸ˜ªðŸ˜´,,0,[]
1903,1903,fypkalimalih,Dok obat buat thn lama buat cwok apa dokðŸ˜‚,dok obat thn cwok dok,0,"['dok', 'obat', 'buat', 'thn', 'lama', 'buat', 'cwok', 'apa', 'dok']"
1904,1904,kiano12343,ko gua ga tuðŸ˜´ðŸ˜´ðŸ˜´ðŸ˜´,ko gua ga,-1,"['ko', 'gua', 'ga', 'tu']"
1905,1905,yaemikolikestofu,Dokter tier s,dokter tier s,0,"['dokter', 'tier', 's']"
1906,1906,nurvy_alv,"gua juga ketiduran anj,jan di bukain lah musicny",gua tidur anj jan bukain musicny,-1,"['gua', 'juga', 'ketiduran', 'anj', 'jan', 'di', 'bukain', 'lah', 'musicny']"
1907,1907,xranggaz,reflek jadi streamer s,reflek streamer s,0,"['reflek', 'jadi', 'streamer', 's']"
1908,1908,khairul_rizky,lagu apa sih bang kyakny viral dh,lagu sih bang kyakny viral dh,1,"['lagu', 'apa', 'sih', 'bang', 'kyakny', 'viral', 'dh']"
1909,1909,duarr84,"yang nanya nama musik turu nya apa ini
musik:Undertale OST:049-it's Showtime",nanya nama musik turu musik undertale ost s showtime,0,"['yang', 'nanya', 'nama', 'musik', 'turu', 'nya', 'apa', 'ini', 'musik', 'undertale', 'ost', 'it', 's', 'showtime']"
1910,1910,hollowd20,dokternya turu sambil nahan ketawa,dokter turu nahan ketawa,0,"['dokternya', 'turu', 'sambil', 'nahan', 'ketawa']"
1911,1911,user1321345343617,doctor nya langsung turu ðŸ˜´ðŸ˜´ðŸ˜´ðŸ˜´ðŸ˜´ðŸ˜´,doctor langsung turu,0,"['doctor', 'nya', 'langsung', 'turu']"
1912,1912,renzz_1603,diapain bg abis itu ðŸ¤¨,diapain bg abis,0,"['diapain', 'bg', 'abis', 'itu']"
1913,1913,ziyo_edits35,baru aja buka tiktok ban-ðŸ˜´ðŸ˜´ðŸ˜´,aja buka tiktok ban,0,"['baru', 'aja', 'buka', 'tiktok', 'ban']"
1914,1914,rafifapip,kalian jangan takut obðŸ˜´,takut ob,-1,"['kalian', 'jangan', 'takut', 'ob']"
1915,1915,istri.law,lah kok ti-,ti,0,"['lah', 'kok', 'ti']"
1916,1916,vencelbong,anj,anj,0,['anj']
1917,1917,arsyadufaezaagha,gimaðŸ˜ª,gima,0,['gima']
1918,1918,fa0u.gt,mumpung tidur prot prot ah,mumpung tidur prot prot ah,0,"['mumpung', 'tidur', 'prot', 'prot', 'ah']"
1919,1919,mujiharno,kenapa dokteðŸ˜ªðŸ˜ªðŸ˜ªðŸ˜ªðŸ˜ªðŸ˜ªðŸ˜ªðŸ˜ª,dokte,0,"['kenapa', 'dokte']"
1920,1920,rizz_133,Astaga dok-ðŸ˜ª,astaga dok,0,"['astaga', 'dok']"
1921,1921,varen_301,@ril_edtzy,,0,[]
1922,1922,ril_edtzy,ðŸ˜´,,0,[]
1923,1923,farelronaldo745,@f70gid @gibrangibra1 @farelvht turu,turu,0,['turu']
1924,1924,relladitya_,@fkfrm_ @rasyaaa277,,0,[]
1925,1925,klinikdrnas_sepatan,"ngaber, ngantuk berjamaðŸ˜´",ngaber ngantuk berjama,0,"['ngaber', 'ngantuk', 'berjama']"
1926,1926,ardanrizqi2,ekwkwkkw,ekwkwkkw,0,['ekwkwkkw']
1927,1927,bibitpengusaha,@luthfihalimawan,,0,[]
1928,1928,nicoproject_,@anakepaknug @bilekmabur_ @kulorafiq @_ravaalviano @syelvio2 klinik satir,klinik satir,-1,"['klinik', 'satir']"
1929,1929,granger_106,@.uy2132 @.ripcurl malah turuðŸ˜´ðŸ˜´,uy ripcurl turu,0,"['uy', 'ripcurl', 'malah', 'turu']"
1930,1930,wil_son.01,@ijat_turu1 @zwzwg,,0,[]
1931,1931,ijat_turu1,Turu ga janji,turu ga janji,1,"['turu', 'ga', 'janji']"
1932,1932,steetcher,@Luthfi Halimawan,halimawan,0,['halimawan']
1933,1933,tsanctuary_,@rajwaaqila476,,0,[]
1934,1934,khairy9887,@zendenzel_ @grizly_4you @priantiramadhani ðŸ˜´ðŸ˜´,,0,[]
1935,1935,yashamwhe,@pingrek @metzd7,,0,[]
1936,1936,urlovablebeast,@dikagadangmulu,,0,[]
1937,1937,hah_0150,@byaaan62,,0,[]
1938,1938,younight21,@teguhsuwandi19,,0,[]
1939,1939,ggibrang,@ankjbrecehan,,0,[]
1940,1940,alvr_x,@ridhofebriyannn,,0,[]
1941,1941,dii_zehahaha,@ujii11,,0,[]
1942,1942,gyouziee,@pikimenolaksatirr,,0,[]
1943,1943,rashyaaaaaa,KAOAKWOWKWK,kaoakwowkwk,0,['kaoakwowkwk']
1944,1944,aarrryyaaaa,@m.danishhaikal_ ðŸ˜´ðŸ˜´ðŸ˜´ðŸ˜†ðŸ˜´ðŸ˜´,danishhaikal,0,['danishhaikal']
1945,1945,klinikdrnas_sepatan,jangan tuðŸ˜´,,0,"['jangan', 'tu']"
1946,1946,immlapar,@kirjaegerjaquez @4kiradesuuu @vibexcube lagu tur-ðŸ˜´ðŸ˜´ðŸ˜ª,lagu tur,1,"['lagu', 'tur']"
1947,1947,stfuuup1,jnji g tu-ðŸ˜´ðŸ˜´ðŸ˜ª,jnji,0,"['jnji', 'g', 'tu']"
1948,1948,venaticc,@yan.iyan._,iyan,0,['iyan']
1949,1949,yan.iyan._,ðŸ˜´ðŸ˜´,,0,[]
1950,1950,geetzy17,ðŸ˜´ðŸ˜´ðŸ˜´ðŸ˜´ðŸ˜´ðŸ˜´,,0,[]
1951,1951,syadd31,ðŸ˜‚,,0,[]
1952,1952,hrnoskura,@muichirowie @nadd__ine,,0,[]
1953,1953,hell.boy_3,@shamaranhar,,0,[]
1954,1954,kennz_2,ðŸ˜ðŸ˜ðŸ¤¨,,0,[]
1955,1955,cappuchino09,@777diend,,0,[]
